Source.Name,Parcel ID,Address,Sale Date,Sale Price,Qualified Sales,Book,Page,Acres,Tax District,yearbuilt,square_ft ,Sec/Twp/Rng,Sale  Type Alternate
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,13-3N-22-1170-0018-0000,4602 HENRY RD,4/28/2022,100,Unqualified,3618,4601,2.96,1,2021,840,13-3N-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-24-2615-0000-1100,333 BLUEFISH DR 110,4/28/2022,100,Unqualified,3618,4216,0,13,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-1244-0000-004A,4049 INDIAN BAYOU N,4/28/2022,2350000,Qualified,3619,1055,0,10,2022,4454,00-2S-22,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-5226-0000-0200,995 AIRPORT RD 20,4/28/2022,515000,Unqualified,3619,62,0,10,2018,2049,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,34-1S-24-0000-0053-003A,PRINCIPAL LN,4/28/2022,8724500,Qualified,3620,2993,0,12,,,34-1S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,04-2S-23-4750-000E-0070,2810 LEE TREVINO CT,4/28/2022,521428,Qualified,3619,4319,0,12,1989,2325,4-2S-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,15-1S-22-2200-0000-0380,4275 SHADOW LN,4/28/2022,652000,Qualified,3619,2732,0,14,2003,2650,15-1S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,34-1S-24-5040-000B-0090,837 HOLBROOK CIR,4/28/2022,311000,Qualified,3619,3465,0,12,1983,1952,34-1S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,27-3N-23-1777-0000-1950,604 CHAMP TRL,4/28/2022,407900,Qualified,3619,4432,0,3,2022,2516,27-3N-23,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,09-1S-22-1020-0000-0160,130 MATT BLVD,4/28/2022,100,Unqualified,3620,326,0,6,2013,1156,9-1S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,09-3N-23-1000-0000-0020,109 KYLE LN,4/28/2022,280000,Qualified,3620,356,0,3,2003,1586,9-3N-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,30-3N-23-056N-0000-0090,1255 JEFFERYSCOT DR,4/28/2022,290000,Qualified,3620,2025,0,3,1997,1524,30-3N-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,01-2S-24-270B-000A-0080,505 MARLOWE DR,4/28/2022,100,Unqualified,3620,1757,0,12,1967,1528,1-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,15-2S-25-0000-0039-0000,225 SQUIRREL HAVEN RD,4/28/2022,100,Unqualified,3620,536,0,21,1966,684,15-2S-25,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,12-1S-23-253I-0005-0310,429 LINCOLN AVE,4/28/2022,375000,Qualified,3621,1449,0,8,1960,2217,12-1S-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,34-1S-24-207A-0000-0010,1009 PINEVIEW BLVD E,4/28/2022,275000,Qualified,3621,3086,0,12,1985,1312,34-1S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-24-0066-0000-0205,315 BREAM AVE 205,4/28/2022,100,Unqualified,3622,3351,0,13,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,12-1S-23-1746-0002-0700,70 HIDDEN COVE LN,4/28/2022,320000,Qualified,3619,2922,0,8,1997,1500,12-1S-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,33-3N-23-2770-0000-0230,4618 HONOR GUARD WAY,4/28/2022,365000,Qualified,3619,2690,0,1,2021,1830,33-3N-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,4/12/2022,237400,Unqualified,3616,1116,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,4/12/2022,90400,Unqualified,3616,1140,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-1705-0000-0047,10 HARBOR BLVD 47,4/28/2022,247000,Unqualified,3619,3609,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,27-3N-23-054A-000A-0010,4802 YOUNG RD,4/28/2022,335000,Qualified,3620,1834,0,1,2006,2028,27-3N-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,12-1S-23-253A-0007-0110,191 EDGE AVE,4/28/2022,310000,Qualified,3620,95,0,8,2021,1320,12-1S-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,08-3N-25-0000-0005-0040,316 MEGAN LN,4/28/2022,100,Unqualified,3620,322,5.11,1,2001,1204,8-3N-25,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,10-3N-23-0000-0002-001W,5463 MONTERREY RD,4/28/2022,100,Unqualified,3620,304,0,1,2018,1517,10-3N-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,36-3N-24-1400-000A-0060,120 LILLIAN WAY,4/28/2022,250000,Qualified,3619,1889,0,3,2022,1581,36-3N-24,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,06-3N-24-2760-0017-0170,5771 HWY 4,4/28/2022,177500,Unqualified,3619,1307,0,1,1950,1248,6-3N-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,33-3N-23-2770-0000-1080,2841 PATRIOT RIDGE DR,4/28/2022,346900,Qualified,3621,1207,0,1,2022,1851,33-3N-23,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-0580-0025-0060,88 TARPON,4/28/2022,306378,Unqualified,3621,423,0,10,2007,1578,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,13-3N-22-1170-0011-0000,0 KERVIN RD,4/28/2022,100,Unqualified,3618,4600,2.98,1,,,13-3N-22,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,13-3N-22-1170-0017-0000,4600 HENRY RD,4/28/2022,100,Unqualified,3618,4600,2.96,1,2020,840,13-3N-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,16-2S-25-0445-000B-0130,225 SEVILLE CIR,4/28/2022,327800,Qualified,3619,2673,0,21,1985,1320,16-2S-25,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,24-4N-24-1200-000A-0220,2409 GENEVIEVE WAY,4/28/2022,415000,Qualified,3619,1761,0,1,2011,2337,24-4N-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,33-3N-23-2770-0000-0950,2854 PATRIOT RIDGE DR,4/28/2022,341900,Qualified,3619,1778,0,1,2022,1830,33-3N-23,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-0637-0000-0180,18 COURT DR,4/28/2022,100,Unqualified,3619,2077,0,10,1984,1216,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-1125-0000-0500,213 GRAND KEY LOOP E,4/28/2022,1300000,Qualified,3619,2505,0,10,2007,2769,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-24-0800-0236-0000,909 SANTA ROSA BLVD 236,4/28/2022,459000,Qualified,3619,652,0,13,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,11-1S-22-4000-0000-0920,172 CARAWAY DR,4/28/2022,100,Unqualified,3619,409,0,6,,,11-1S-22,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,13-2S-24-195B-000J-0070,102 BUCK DR,4/28/2022,175000,Unqualified,3619,599,0,4,1969,1884,13-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,15-2S-24-0595-000A-0220,29 OLDE CYPRESS CIR NW,4/28/2022,291000,Qualified,3619,1311,0,4,1992,1297,15-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,22-1S-22-2690-000B-0190,1212 WINDWARD CIR,4/28/2022,100,Unqualified,3619,268,0,14,1986,2165,22-1S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-1095-0133-0000,4000 GULF TERRACE DR 133,4/27/2022,100,Unqualified,3619,2222,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-213S-0000-0310,775 GULF SHORE DR 31,4/27/2022,549000,Qualified,3619,1884,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,32-3N-23-0000-0013-0000,JOHN KING RD,4/27/2022,900900,Qualified,3618,4054,1.51,3,,,32-3N-23,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,32-3N-23-0000-0016-0000,JOHN KING RD,4/27/2022,900900,Qualified,3618,4054,0.93,1,,,32-3N-23,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,33-3N-23-2770-0000-1030,2851 PATRIOT RIDGE DR,4/27/2022,350900,Qualified,3619,1822,0,1,2022,1851,33-3N-23,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-0580-000A-007F,3100 SCENIC HWY 98 E 106,4/27/2022,530000,Qualified,3618,4776,0,10,1981,500,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-213J-0010-00D0,775 GULF SHORE DR,4/27/2022,300700,Qualified,3618,3699,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,11-3N-24-1440-000C-0020,KIOWA PASS,4/27/2022,31000,Qualified,3618,4219,0,1,,,11-3N-24,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,33-3N-23-305A-0000-0130,318 JOHN KING RD,4/27/2022,265000,Qualified,3618,4674,0,1,1986,1201,33-3N-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,02-2S-24-107A-0000-103U,719 GREEN ST 103,4/11/2022,56300,Qualified,3615,4515,0,12,,,2-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,02-2S-24-107A-0000-103U,719 GREEN ST 103,4/27/2022,68000,Qualified,3619,1030,0,12,,,2-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,16-1S-22-3071-0000-0430,103 MARINA COVE DR,4/27/2022,100,Unqualified,3619,2784,0,14,1982,1617,16-1S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,16-4N-23-1000-000E-0050,6484 WELANNEE BLVD,4/27/2022,415000,Qualified,3621,303,0,1,2018,2422,16-4N-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-2311-0000-1913,4203 INDIAN BAYOU TRL 1913,4/27/2022,440000,Qualified,3621,2083,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-2500-0000-0402,970 HWY 98 E 402,4/27/2022,516000,Qualified,3621,1645,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-24-2184-0000-2010,466 ABALONE CT 201,4/20/2022,104000,Unqualified,3618,36,0,13,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-24-2184-0000-2010,466 ABALONE CT 201,4/27/2022,100,Unqualified,3621,425,0,13,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,07-1S-22-0000-0085-0000,1017 CHRISTY DR,4/27/2022,100,Unqualified,3619,4871,0,6,2005,3316,7-1S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,17-3N-23-2490-0137-0010,298 EDNEY AVE W,4/27/2022,100,Unqualified,3620,2921,0,3,1945,1009,17-3N-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-4521-000A-0300,188 BENT ARROW DR,4/27/2022,230300,Unqualified,3620,4945,0,10,1981,1040,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-24-2400-0000-A527,1110 SANTA ROSA BLVD A527,4/27/2022,700000,Qualified,3619,2522,0,13,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,02-2S-24-107A-0000-101D,719 GREEN ST 101,4/27/2022,68000,Qualified,3619,1030,0,12,,,2-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,02-2S-24-107A-0000-102D,719 GREEN ST 102,4/27/2022,68000,Qualified,3619,1030,0,12,,,2-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,04-2S-24-0870-0001-017B,JOYNER DR,4/27/2022,100,Unqualified,3618,3324,0,12,,,4-2S-24,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,05-1S-22-256C-0016-0130,3807 CHERRYWOOD CT,4/27/2022,100,Unqualified,3618,3490,0,6,1989,1252,5-1S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,13-2S-24-1576-0000-0010,211 THIRD ST SE F,4/27/2022,262000,Qualified,3618,4660,0,4,2000,1344,13-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-0580-000A-007I,3100 SCENIC HWY 98 E 109,4/27/2022,550000,Qualified,3618,4451,0,10,1981,600,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,22-1S-22-281B-000S-0108,108 SOUTHLAKE CT,4/27/2022,100,Unqualified,3619,2786,0,14,,,22-1S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,27-3N-23-1777-0000-1890,204 LAUREL HILL ST,4/27/2022,340900,Qualified,3619,4384,0,3,2022,1768,27-3N-23,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,30-3N-24-0000-0001-0070,GILMORE RD,4/27/2022,100,Unqualified,3619,3103,10,1,,,30-3N-24,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,33-3N-23-2770-0000-0830,2826 PATRIOT RIDGE DR,4/27/2022,340900,Qualified,3620,2853,0,1,2022,1830,33-3N-23,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,10-3N-23-0000-0004-0630,3091 CRAIG TER,4/27/2022,100,Unqualified,3621,3892,0,1,1993,1763,10-3N-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,33-3N-23-2770-0000-0670,4617 REVEILLE WAY,4/27/2022,370000,Qualified,3619,3498,0,1,2022,1830,33-3N-23,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-24-208A-0000-2100,300 GULF SHORE DR 210,4/27/2022,525000,Qualified,3619,3589,0,10,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,05-2S-23-0401-0000-0150,131 BOYCE DR,4/27/2022,100,Unqualified,3619,2837,0,12,1968,1053,5-2S-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,13-3N-25-0000-0020-0020,5287 GRIFFITH MILL RD,4/27/2022,425900,Qualified,3619,3617,1.45,1,2006,3894,13-3N-25,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-24-2710-0000-0231,240 GULF SHORE DR 231,4/27/2022,1055000,Unqualified,3618,4804,0,10,,,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-2316-0000-0703,1050 HWY 98 E 703,4/27/2022,1400000,Qualified,3618,3430,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,12-2S-24-0160-000C-0010,119 OREGON DR,4/27/2022,160000,Unqualified,3618,4000,0,4,1967,1552,12-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,15-1S-22-1500-0000-0160,4239 SKIPJACK CV,4/27/2022,418000,Qualified,3618,3861,0,14,2008,1867,15-1S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,26-1S-22-461B-000B-0120,122 BAYWIND DR,4/27/2022,660000,Qualified,3618,4521,0,14,1988,2557,26-1S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,08-4N-23-0000-0002-0040,6712 BILL LUNDY RD,4/27/2022,100,Unqualified,3618,4424,1.28,1,1968,912,8-4N-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-4650-0000-003D,3795 HWY 98 E 3D,4/27/2022,365000,Qualified,3619,1798,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-2500-0000-0405,970 HWY 98 E 405,4/27/2022,395000,Qualified,3619,86,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,01-1S-23-1740-0007-0010,306 NICEVILLE AVE,4/27/2022,100,Unqualified,3619,715,0,6,2003,1477,1-1S-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,02-2S-24-107A-0000-104U,719 GREEN ST 104,4/27/2022,68000,Qualified,3619,1030,0,12,,,2-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,15-1S-22-2115-0000-0200,1736 WREN WAY,4/27/2022,100,Unqualified,3621,3989,0,14,2002,2099,15-1S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,12-1S-23-253I-0006-0110,440 GREGORY AVE,4/27/2022,315000,Qualified,3619,1225,0,8,1995,1366,12-1S-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,05-2N-23-1200-0000-1030,4609 HERMOSA RD,4/26/2022,420000,Qualified,3619,1862,0,1,2010,2424,5-2N-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,22-1S-22-4827-0000-0230,1000 BAY DR 523,4/26/2022,289500,Qualified,3619,2368,0,14,1984,1301,22-1S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,09-2S-24-3011-000D-0120,345 ECHO CIR,4/26/2022,375000,Qualified,3618,2565,0,12,1977,1465,9-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-4656-0000-9020,3755 SCENIC HWY 98 E 902,4/26/2022,469857,Qualified,3618,4091,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,09-2S-24-1860-0031-0040,38 MARILYN AVE,4/26/2022,100,Unqualified,3618,4653,0,4,1972,1080,9-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,35-3N-24-0100-000A-0110,5320 WHITNEY CT,4/26/2022,340000,Qualified,3618,4886,0,3,1999,1537,35-3N-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-1095-0000-0258,4000 GULF TERRACE DR 258,4/26/2022,330000,Qualified,3619,1094,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,09-2N-25-0000-0018-0050,BROXSON RD,4/26/2022,400000,Qualified,3618,2281,3.4,1,,,9-2N-25,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-1095-0104-0000,4000 GULF TERRACE DR 104,4/26/2022,100,Unqualified,3619,4155,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-1095-0104-0000,4000 GULF TERRACE DR 104,4/26/2022,100,Unqualified,3619,4157,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,13-3N-25-0000-0015-0040,GALLIVER C/O,4/26/2022,100,Unqualified,3619,3480,10,1,,,13-3N-25,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,10-2S-24-0000-0023-0000,657 BEAL PKWY,4/26/2022,1400000,Qualified,3618,2010,0,12,1996,2561,10-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,28-3N-24-0000-0004-0000,1704 HWY 90 W,4/26/2022,100,Unqualified,3620,4948,14.91,1,1956,2014,28-3N-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,32-6N-22-0000-0004-0070,ROBBINS RD,4/26/2022,100,Unqualified,3621,1498,1.35,1,,,32-6N-22,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,32-6N-22-0000-0004-0100,ROBBINS RD,4/26/2022,100,Unqualified,3621,1510,1.35,1,,,32-6N-22,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-2310-0000-2911,4207 INDIAN BAYOU TRL 2911,4/26/2022,100,Unqualified,3618,2174,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-22-2311-0000-1510,4203 INDIAN BAYOU TRL 1510,4/26/2022,100,Unqualified,3618,2172,0,10,,,00-2S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,17-2S-25-0872-0000-0150,304 DANIELLE CT W,4/26/2022,100,Unqualified,3618,1630,0,21,1993,1200,17-2S-25,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,04-3N-23-3000-000F-0080,1217 PINEWOOD LN,4/26/2022,100,Unqualified,3618,2866,0,1,1974,1400,4-3N-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,17-2S-24-2255-0000-0050,10 SHAMROCK DR,4/26/2022,295000,Qualified,3618,2943,0,5,1986,2192,17-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,33-3N-23-2770-0000-0850,2830 PATRIOT RIDGE DR,4/26/2022,346900,Qualified,3619,788,0,1,2022,1830,33-3N-23,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,10-2S-24-1510-0000-0070,615 VIRGINIA OAK CT,4/26/2022,55000,Unqualified,3618,4960,0,12,1997,1368,10-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,20-3N-24-1000-0000-0130,BLUE SPRINGS CV,4/26/2022,42000,Qualified,3618,3270,0,1,,,20-3N-24,Land Only
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,23-1S-22-474B-000B-0050,108 RIDGE LN,4/26/2022,300000,Qualified,3618,4695,0,14,1987,1096,23-1S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,22-4N-22-0000-0007-0000,6281 LAKE ELLA RD,4/26/2022,342000,Qualified,3619,2347,4.74,1,2015,1345,22-4N-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,27-3N-23-054C-000B-0220,4757 CORONADO CIR,4/26/2022,330000,Qualified,3619,4654,0,1,1997,2038,27-3N-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-24-2185-0001-0060,106 SANTA ROSA BLVD,4/19/2022,100,Unqualified,3617,1389,0,13,1982,19413,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,00-2S-24-2185-0001-0060,106 SANTA ROSA BLVD,4/26/2022,100,Unqualified,3620,697,0,13,1982,19413,00-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,15-3N-22-0000-0001-0100,5370 HWY 393,4/26/2022,0,Unqualified,3620,1422,3.99,1,2012,2128,15-3N-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,09-2S-24-1860-0020-0110,33 JONQUIL AVE NW,4/26/2022,100,Unqualified,3621,4402,0,4,1997,1686,9-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,05-1S-22-4354-000C-0600,507 MATTHEW ST,4/26/2022,377500,Qualified,3621,2247,0,6,1988,1594,5-1S-22,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,17-3N-23-2490-0138-0070,798 MAIN ST,4/26/2022,150000,Qualified,3618,2293,0,3,1965,3444,17-3N-23,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,23-2S-24-2555-0000-4040,200 MIRACLE STRIP PKWY 404,4/26/2022,600000,Qualified,3618,2116,0,4,,,23-2S-24,Land With Building
OkaloosaCountyFL-20220522-908624f2bdd8415a9245422e9a646f5e.csv,04-2S-24-2491-000B-0530,822 LAUREL DR,4/26/2022,100,Unqualified,3618,1650,0,12,1979,1780,4-2S-24,Land With Building
